date,VV,VH,Orbit,Crop_Name,latitude,longitude
2021-06-06,-8.324570144408005,-16.306859522830212,DESCENDING,Tur (Arhar)(Red Gram),12.8323167,77.4234783
2021-06-18,-9.478062527596453,-13.148589781387978,DESCENDING,Tur (Arhar)(Red Gram),12.8323167,77.4234783
2021-06-30,-8.48925556154695,-14.63938852930494,DESCENDING,Tur (Arhar)(Red Gram),12.8323167,77.4234783
2021-07-12,-8.50194114149283,-14.423190330360082,DESCENDING,Tur (Arhar)(Red Gram),12.8323167,77.4234783
2021-07-24,-9.1736778202825,-13.212622036526913,DESCENDING,Tur (Arhar)(Red Gram),12.8323167,77.4234783
2021-08-05,-11.626397082140741,-18.16451171229713,DESCENDING,Tur (Arhar)(Red Gram),12.8323167,77.4234783
2021-08-17,-10.126311847163512,-15.563163888113483,DESCENDING,Tur (Arhar)(Red Gram),12.8323167,77.4234783
2021-08-29,-6.756328501470758,-11.877169918216346,DESCENDING,Tur (Arhar)(Red Gram),12.8323167,77.4234783
2021-09-10,-7.141731096826035,-14.349352595411073,DESCENDING,Tur (Arhar)(Red Gram),12.8323167,77.4234783
2021-09-22,-10.360686268908202,-20.651690567234525,DESCENDING,Tur (Arhar)(Red Gram),12.8323167,77.4234783
2021-10-04,-6.649483060290087,-16.80733483353535,DESCENDING,Tur (Arhar)(Red Gram),12.8323167,77.4234783
2021-10-16,-8.236983648700718,-12.547465328756086,DESCENDING,Tur (Arhar)(Red Gram),12.8323167,77.4234783
2021-10-28,-7.105315145510068,-14.866671723179063,DESCENDING,Tur (Arhar)(Red Gram),12.8323167,77.4234783
2021-04-07,-12.287701163078372,-13.466803789820823,DESCENDING,Ragi,12.8315427,77.4268037
2021-04-19,-12.269378732357987,-20.728549177932308,DESCENDING,Ragi,12.8315427,77.4268037
2021-05-01,-6.054317767683294,-17.995149037939676,DESCENDING,Ragi,12.8315427,77.4268037
2021-05-13,-12.470822151663628,-16.151039125740713,DESCENDING,Ragi,12.8315427,77.4268037
2021-05-25,-7.280427722207639,-18.538527968785743,DESCENDING,Ragi,12.8315427,77.4268037
2021-06-06,-4.973235905785045,-13.445698951876494,DESCENDING,Ragi,12.8315427,77.4268037
2021-06-18,-8.947538389530408,-12.757807342459369,DESCENDING,Ragi,12.8315427,77.4268037
2021-06-30,-9.49647958928888,-13.973845130684268,DESCENDING,Ragi,12.8315427,77.4268037
2021-07-12,-6.591562613598436,-18.474650256816282,DESCENDING,Ragi,12.8315427,77.4268037
2021-07-24,-12.668136854181144,-17.57881272746743,DESCENDING,Ragi,12.8315427,77.4268037
2021-08-05,-8.735076614208918,-14.818249184167735,DESCENDING,Ragi,12.8315427,77.4268037
2021-08-17,-7.1930090801497615,-15.248836870676456,DESCENDING,Ragi,12.8315427,77.4268037
2021-08-29,-11.372743523780402,-12.955397061915356,DESCENDING,Ragi,12.8315427,77.4268037
2021-09-10,-8.787884601147507,-12.746102401884688,DESCENDING,Ragi,12.8315427,77.4268037
2021-09-22,-10.171659733657343,-16.45144960791882,DESCENDING,Ragi,12.8315427,77.4268037
2021-10-04,-9.131099849843775,-15.66573787469105,DESCENDING,Ragi,12.8315427,77.4268037
2021-10-16,-9.052010625375763,-13.140188360324078,DESCENDING,Ragi,12.8315427,77.4268037
2021-10-28,-6.494540640346585,-20.690850990778333,DESCENDING,Ragi,12.8315427,77.4268037
2021-04-07,-13.226687409861794,-22.636179282623814,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-04-19,-15.568179955979414,-18.55098729600201,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-05-01,-8.38009764793971,-15.428367392746644,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-05-13,-8.180894171841357,-18.719002769326938,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-05-25,-8.257361431067663,-17.232421676317177,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-06-06,-8.800173893897647,-14.53432382062264,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-06-18,-7.565165786997642,-14.980389299183885,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-06-30,-9.19453378074442,-14.278306226625642,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-07-12,-10.357529036269773,-13.299954893388877,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-07-24,-7.750741751872457,-16.092174152308036,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-08-05,-11.052490989211691,-17.118298470905074,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-08-17,-8.363935646405253,-12.713246644578053,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-08-29,-8.358305186986378,-13.570020022633795,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-09-10,-9.607457536186669,-11.72094623358606,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-09-22,-4.496805583066185,-20.58628883211853,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-10-04,-8.926429093185636,-18.770744607281358,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-10-16,-6.790198650769593,-11.301281563925492,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-10-28,-9.577505430863614,-16.999740122806454,DESCENDING,Tur (Arhar)(Red Gram),12.83322,77.4264031
2021-04-07,-10.61197939310173,-16.435969823741996,DESCENDING,Ragi,12.8316248,77.4267793
2021-04-19,-13.414256373689987,-21.19155401140125,DESCENDING,Ragi,12.8316248,77.4267793
2021-05-01,-5.063792912687929,-17.11025508174657,DESCENDING,Ragi,12.8316248,77.4267793
2021-05-13,-12.470822151663628,-16.151039125740713,DESCENDING,Ragi,12.8316248,77.4267793
2021-05-25,-8.662506052129721,-18.781795257044422,DESCENDING,Ragi,12.8316248,77.4267793
2021-06-06,-7.180518307634369,-16.843951536661653,DESCENDING,Ragi,12.8316248,77.4267793
2021-06-18,-8.741424041182677,-13.894421003005224,DESCENDING,Ragi,12.8316248,77.4267793
2021-06-30,-9.635186358875336,-11.894270221035164,DESCENDING,Ragi,12.8316248,77.4267793
2021-07-12,-6.591562613598436,-18.474650256816282,DESCENDING,Ragi,12.8316248,77.4267793
2021-07-24,-11.90034850375982,-16.236964239414824,DESCENDING,Ragi,12.8316248,77.4267793
2021-08-05,-9.046161322450715,-13.987649053553708,DESCENDING,Ragi,12.8316248,77.4267793
2021-08-17,-8.837227549284206,-14.645693558031772,DESCENDING,Ragi,12.8316248,77.4267793
2021-08-29,-8.63423169476691,-15.05527974363657,DESCENDING,Ragi,12.8316248,77.4267793
2021-09-10,-8.214384752894482,-13.723955472921558,DESCENDING,Ragi,12.8316248,77.4267793
2021-09-22,-12.84570905117501,-17.535008178988114,DESCENDING,Ragi,12.8316248,77.4267793
2021-10-04,-6.928212573335668,-15.799423001249778,DESCENDING,Ragi,12.8316248,77.4267793
2021-10-16,-10.158927907659013,-16.697181909260095,DESCENDING,Ragi,12.8316248,77.4267793
2021-10-28,-7.025078698949492,-18.377453730894445,DESCENDING,Ragi,12.8316248,77.4267793
2021-04-07,-13.226687409861794,-22.636179282623814,DESCENDING,Maize,12.8332233,77.4264133
2021-04-19,-15.568179955979414,-18.55098729600201,DESCENDING,Maize,12.8332233,77.4264133
2021-05-01,-8.38009764793971,-15.428367392746644,DESCENDING,Maize,12.8332233,77.4264133
2021-05-13,-8.180894171841357,-18.719002769326938,DESCENDING,Maize,12.8332233,77.4264133
2021-05-25,-9.280387215184874,-18.65221762870356,DESCENDING,Maize,12.8332233,77.4264133
2021-06-06,-8.800173893897647,-14.53432382062264,DESCENDING,Maize,12.8332233,77.4264133
2021-06-18,-7.565165786997642,-14.980389299183885,DESCENDING,Maize,12.8332233,77.4264133
2021-06-30,-9.929807073656916,-14.151404449161856,DESCENDING,Maize,12.8332233,77.4264133
2021-07-12,-10.357529036269773,-13.299954893388877,DESCENDING,Maize,12.8332233,77.4264133
2021-07-24,-7.750741751872457,-16.092174152308036,DESCENDING,Maize,12.8332233,77.4264133
2021-08-05,-11.052490989211691,-17.118298470905074,DESCENDING,Maize,12.8332233,77.4264133
2021-08-17,-8.363935646405253,-12.713246644578053,DESCENDING,Maize,12.8332233,77.4264133
2021-08-29,-8.358305186986378,-13.570020022633795,DESCENDING,Maize,12.8332233,77.4264133
2021-09-10,-9.607457536186669,-11.72094623358606,DESCENDING,Maize,12.8332233,77.4264133
2021-09-22,-4.496805583066185,-20.58628883211853,DESCENDING,Maize,12.8332233,77.4264133
2021-10-04,-8.926429093185636,-18.770744607281358,DESCENDING,Maize,12.8332233,77.4264133
2021-10-16,-6.790198650769593,-11.301281563925492,DESCENDING,Maize,12.8332233,77.4264133
2021-10-28,-9.577505430863614,-16.999740122806454,DESCENDING,Maize,12.8332233,77.4264133
2021-04-07,-13.226687409861794,-22.636179282623814,DESCENDING,Maize,12.8332232,77.4264117
2021-04-19,-15.568179955979414,-18.55098729600201,DESCENDING,Maize,12.8332232,77.4264117
2021-05-01,-8.38009764793971,-15.428367392746644,DESCENDING,Maize,12.8332232,77.4264117
2021-05-13,-8.180894171841357,-18.719002769326938,DESCENDING,Maize,12.8332232,77.4264117
2021-05-25,-9.280387215184874,-18.65221762870356,DESCENDING,Maize,12.8332232,77.4264117
2021-06-06,-8.800173893897647,-14.53432382062264,DESCENDING,Maize,12.8332232,77.4264117
2021-06-18,-7.565165786997642,-14.980389299183885,DESCENDING,Maize,12.8332232,77.4264117
2021-06-30,-9.929807073656916,-14.151404449161856,DESCENDING,Maize,12.8332232,77.4264117
2021-07-12,-10.357529036269773,-13.299954893388877,DESCENDING,Maize,12.8332232,77.4264117
2021-07-24,-7.750741751872457,-16.092174152308036,DESCENDING,Maize,12.8332232,77.4264117
2021-08-05,-11.052490989211691,-17.118298470905074,DESCENDING,Maize,12.8332232,77.4264117
2021-08-17,-8.363935646405253,-12.713246644578053,DESCENDING,Maize,12.8332232,77.4264117
2021-08-29,-8.358305186986378,-13.570020022633795,DESCENDING,Maize,12.8332232,77.4264117
2021-09-10,-9.607457536186669,-11.72094623358606,DESCENDING,Maize,12.8332232,77.4264117
2021-09-22,-4.496805583066185,-20.58628883211853,DESCENDING,Maize,12.8332232,77.4264117
2021-10-04,-8.926429093185636,-18.770744607281358,DESCENDING,Maize,12.8332232,77.4264117
2021-10-16,-6.790198650769593,-11.301281563925492,DESCENDING,Maize,12.8332232,77.4264117
2021-10-28,-9.577505430863614,-16.999740122806454,DESCENDING,Maize,12.8332232,77.4264117
2021-04-07,-13.226687409861794,-22.636179282623814,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-04-19,-15.568179955979414,-18.55098729600201,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-05-01,-8.38009764793971,-15.428367392746644,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-05-13,-8.180894171841357,-18.719002769326938,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-05-25,-9.280387215184874,-18.65221762870356,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-06-06,-8.800173893897647,-14.53432382062264,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-06-18,-7.565165786997642,-14.980389299183885,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-06-30,-9.929807073656916,-14.151404449161856,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-07-12,-10.357529036269773,-13.299954893388877,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-07-24,-7.750741751872457,-16.092174152308036,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-08-05,-11.052490989211691,-17.118298470905074,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-08-17,-8.363935646405253,-12.713246644578053,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-08-29,-8.358305186986378,-13.570020022633795,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-09-10,-9.607457536186669,-11.72094623358606,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-09-22,-4.496805583066185,-20.58628883211853,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-10-04,-8.926429093185636,-18.770744607281358,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-10-16,-6.790198650769593,-11.301281563925492,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-10-28,-9.577505430863614,-16.999740122806454,DESCENDING,Tur (Arhar)(Red Gram),12.833225,77.4264101
2021-04-07,-13.226687409861794,-22.636179282623814,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-04-19,-15.568179955979414,-18.55098729600201,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-05-01,-8.38009764793971,-15.428367392746644,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-05-13,-8.180894171841357,-18.719002769326938,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-05-25,-8.257361431067663,-17.232421676317177,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-06-06,-8.800173893897647,-14.53432382062264,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-06-18,-7.565165786997642,-14.980389299183885,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-06-30,-9.19453378074442,-14.278306226625642,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-07-12,-10.357529036269773,-13.299954893388877,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-07-24,-7.750741751872457,-16.092174152308036,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-08-05,-11.052490989211691,-17.118298470905074,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-08-17,-8.363935646405253,-12.713246644578053,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-08-29,-8.358305186986378,-13.570020022633795,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-09-10,-9.607457536186669,-11.72094623358606,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-09-22,-4.496805583066185,-20.58628883211853,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-10-04,-8.926429093185636,-18.770744607281358,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-10-16,-6.790198650769593,-11.301281563925492,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-10-28,-9.577505430863614,-16.999740122806454,DESCENDING,Tur (Arhar)(Red Gram),12.8332174,77.4264045
2021-04-07,-13.226687409861794,-22.636179282623814,DESCENDING,Maize,12.8332234,77.4264032
2021-04-19,-15.568179955979414,-18.55098729600201,DESCENDING,Maize,12.8332234,77.4264032
2021-05-01,-8.38009764793971,-15.428367392746644,DESCENDING,Maize,12.8332234,77.4264032
2021-05-13,-8.180894171841357,-18.719002769326938,DESCENDING,Maize,12.8332234,77.4264032
2021-05-25,-9.280387215184874,-18.65221762870356,DESCENDING,Maize,12.8332234,77.4264032
2021-06-06,-8.800173893897647,-14.53432382062264,DESCENDING,Maize,12.8332234,77.4264032
2021-06-18,-7.565165786997642,-14.980389299183885,DESCENDING,Maize,12.8332234,77.4264032
2021-06-30,-9.929807073656916,-14.151404449161856,DESCENDING,Maize,12.8332234,77.4264032
2021-07-12,-10.357529036269773,-13.299954893388877,DESCENDING,Maize,12.8332234,77.4264032
2021-07-24,-7.750741751872457,-16.092174152308036,DESCENDING,Maize,12.8332234,77.4264032
2021-08-05,-11.052490989211691,-17.118298470905074,DESCENDING,Maize,12.8332234,77.4264032
2021-08-17,-8.363935646405253,-12.713246644578053,DESCENDING,Maize,12.8332234,77.4264032
2021-08-29,-8.358305186986378,-13.570020022633795,DESCENDING,Maize,12.8332234,77.4264032
2021-09-10,-9.607457536186669,-11.72094623358606,DESCENDING,Maize,12.8332234,77.4264032
2021-09-22,-4.496805583066185,-20.58628883211853,DESCENDING,Maize,12.8332234,77.4264032
2021-10-04,-8.926429093185636,-18.770744607281358,DESCENDING,Maize,12.8332234,77.4264032
2021-10-16,-6.790198650769593,-11.301281563925492,DESCENDING,Maize,12.8332234,77.4264032
2021-10-28,-9.577505430863614,-16.999740122806454,DESCENDING,Maize,12.8332234,77.4264032
2021-04-07,-13.780252721699572,-24.43665094265338,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-04-19,-12.058536825219413,-26.595847611935206,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-05-01,-14.96503120931883,-14.95600482663578,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-05-13,-7.019661260151468,-25.93973822282656,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-05-25,-13.387596723208368,-23.379972799482914,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-06-06,-12.030428066310563,-17.77863988509952,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-06-18,-8.112223549198525,-19.32092388860911,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-06-30,-13.444171500041735,-21.318195839504092,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-07-12,-12.113530127699708,-16.32452519566433,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-07-24,-12.842207806393821,-16.555912973520616,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-08-05,-10.994105114792944,-17.412464468214207,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-08-17,-12.755691831468676,-16.671174393957205,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-08-29,-12.827280051729044,-13.935931830646366,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-09-10,-13.027449185139208,-17.217767178083207,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-09-22,-12.806296540815584,-18.690034282917058,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-10-04,-7.994413714706883,-13.56206382680593,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-10-16,-12.421013379588388,-18.0082020469169,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-10-28,-9.000541545519257,-15.460801851843833,DESCENDING,Tur (Arhar)(Red Gram),12.8337783,77.4262833
2021-04-07,-12.287701163078372,-13.466803789820823,DESCENDING,Ragi,12.8315429,77.4267891
2021-04-19,-13.926657535374067,-22.821677259806343,DESCENDING,Ragi,12.8315429,77.4267891
2021-05-01,-6.054317767683294,-17.995149037939676,DESCENDING,Ragi,12.8315429,77.4267891
2021-05-13,-12.470822151663628,-16.151039125740713,DESCENDING,Ragi,12.8315429,77.4267891
2021-05-25,-7.280427722207639,-18.538527968785743,DESCENDING,Ragi,12.8315429,77.4267891
2021-06-06,-5.765666876361985,-16.529836668890997,DESCENDING,Ragi,12.8315429,77.4267891
2021-06-18,-9.726675900850262,-14.643788032299286,DESCENDING,Ragi,12.8315429,77.4267891
2021-06-30,-9.49647958928888,-13.973845130684268,DESCENDING,Ragi,12.8315429,77.4267891
2021-07-12,-6.591562613598436,-18.474650256816282,DESCENDING,Ragi,12.8315429,77.4267891
2021-07-24,-12.668136854181144,-17.57881272746743,DESCENDING,Ragi,12.8315429,77.4267891
2021-08-05,-8.735076614208918,-14.818249184167735,DESCENDING,Ragi,12.8315429,77.4267891
2021-08-17,-7.1930090801497615,-15.248836870676456,DESCENDING,Ragi,12.8315429,77.4267891
2021-08-29,-11.372743523780402,-12.955397061915356,DESCENDING,Ragi,12.8315429,77.4267891
2021-09-10,-8.787884601147507,-12.746102401884688,DESCENDING,Ragi,12.8315429,77.4267891
2021-09-22,-11.851970680145886,-16.45127988342536,DESCENDING,Ragi,12.8315429,77.4267891
2021-10-04,-9.131099849843775,-15.66573787469105,DESCENDING,Ragi,12.8315429,77.4267891
2021-10-16,-12.760186577391753,-16.838518764667082,DESCENDING,Ragi,12.8315429,77.4267891
2021-10-28,-6.494540640346585,-20.690850990778333,DESCENDING,Ragi,12.8315429,77.4267891
2021-04-07,-13.226687409861794,-22.636179282623814,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-04-19,-15.568179955979414,-18.55098729600201,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-05-01,-8.081512361654987,-20.819458892765226,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-05-13,-8.180894171841357,-18.719002769326938,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-05-25,-9.280387215184874,-18.65221762870356,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-06-06,-8.800173893897647,-14.53432382062264,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-06-18,-7.565165786997642,-14.980389299183885,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-06-30,-9.929807073656916,-14.151404449161856,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-07-12,-10.357529036269773,-13.299954893388877,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-07-24,-7.750741751872457,-16.092174152308036,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-08-05,-11.052490989211691,-17.118298470905074,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-08-17,-8.363935646405253,-12.713246644578053,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-08-29,-8.358305186986378,-13.570020022633795,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-09-10,-9.910984138602743,-14.498090504984527,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-09-22,-4.496805583066185,-20.58628883211853,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-10-04,-8.926429093185636,-18.770744607281358,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-10-16,-6.790198650769593,-11.301281563925492,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-10-28,-9.577505430863614,-16.999740122806454,DESCENDING,Tur (Arhar)(Red Gram),12.8332253,77.4264182
2021-04-07,-13.226687409861794,-22.636179282623814,DESCENDING,Maize,12.8332265,77.4263933
2021-04-19,-15.568179955979414,-18.55098729600201,DESCENDING,Maize,12.8332265,77.4263933
2021-05-01,-8.38009764793971,-15.428367392746644,DESCENDING,Maize,12.8332265,77.4263933
2021-05-13,-8.180894171841357,-18.719002769326938,DESCENDING,Maize,12.8332265,77.4263933
2021-05-25,-9.280387215184874,-18.65221762870356,DESCENDING,Maize,12.8332265,77.4263933
2021-06-06,-8.800173893897647,-14.53432382062264,DESCENDING,Maize,12.8332265,77.4263933
2021-06-18,-7.565165786997642,-14.980389299183885,DESCENDING,Maize,12.8332265,77.4263933
2021-06-30,-9.929807073656916,-14.151404449161856,DESCENDING,Maize,12.8332265,77.4263933
2021-07-12,-10.357529036269773,-13.299954893388877,DESCENDING,Maize,12.8332265,77.4263933
2021-07-24,-7.750741751872457,-16.092174152308036,DESCENDING,Maize,12.8332265,77.4263933
2021-08-05,-11.052490989211691,-17.118298470905074,DESCENDING,Maize,12.8332265,77.4263933
2021-08-17,-8.363935646405253,-12.713246644578053,DESCENDING,Maize,12.8332265,77.4263933
2021-08-29,-8.358305186986378,-13.570020022633795,DESCENDING,Maize,12.8332265,77.4263933
2021-09-10,-9.607457536186669,-11.72094623358606,DESCENDING,Maize,12.8332265,77.4263933
2021-09-22,-4.496805583066185,-20.58628883211853,DESCENDING,Maize,12.8332265,77.4263933
2021-10-04,-6.049938282371613,-17.884259264871655,DESCENDING,Maize,12.8332265,77.4263933
2021-10-16,-6.790198650769593,-11.301281563925492,DESCENDING,Maize,12.8332265,77.4263933
2021-10-28,-9.577505430863614,-16.999740122806454,DESCENDING,Maize,12.8332265,77.4263933
2021-04-07,-12.287701163078372,-13.466803789820823,DESCENDING,Ragi,12.8315224,77.4267843
2021-04-19,-13.926657535374067,-22.821677259806343,DESCENDING,Ragi,12.8315224,77.4267843
2021-05-01,-6.054317767683294,-17.995149037939676,DESCENDING,Ragi,12.8315224,77.4267843
2021-05-13,-9.95086968884465,-16.554222652556348,DESCENDING,Ragi,12.8315224,77.4267843
2021-05-25,-7.280427722207639,-18.538527968785743,DESCENDING,Ragi,12.8315224,77.4267843
2021-06-06,-5.765666876361985,-16.529836668890997,DESCENDING,Ragi,12.8315224,77.4267843
2021-06-18,-9.726675900850262,-14.643788032299286,DESCENDING,Ragi,12.8315224,77.4267843
2021-06-30,-9.49647958928888,-13.973845130684268,DESCENDING,Ragi,12.8315224,77.4267843
2021-07-12,-6.41414800870024,-16.82084203152414,DESCENDING,Ragi,12.8315224,77.4267843
2021-07-24,-12.668136854181144,-17.57881272746743,DESCENDING,Ragi,12.8315224,77.4267843
2021-08-05,-8.735076614208918,-14.818249184167735,DESCENDING,Ragi,12.8315224,77.4267843
2021-08-17,-7.1930090801497615,-15.248836870676456,DESCENDING,Ragi,12.8315224,77.4267843
2021-08-29,-12.29188818372208,-13.788361450918957,DESCENDING,Ragi,12.8315224,77.4267843
2021-09-10,-8.787884601147507,-12.746102401884688,DESCENDING,Ragi,12.8315224,77.4267843
2021-09-22,-11.851970680145886,-16.45127988342536,DESCENDING,Ragi,12.8315224,77.4267843
2021-10-04,-9.131099849843775,-15.66573787469105,DESCENDING,Ragi,12.8315224,77.4267843
2021-10-16,-10.869421426339795,-15.401215309877516,DESCENDING,Ragi,12.8315224,77.4267843
2021-10-28,-6.494540640346585,-20.690850990778333,DESCENDING,Ragi,12.8315224,77.4267843
2021-04-07,-13.780252721699572,-24.43665094265338,DESCENDING,Ragi,12.8337817,77.4262867
2021-04-19,-12.058536825219413,-26.595847611935206,DESCENDING,Ragi,12.8337817,77.4262867
2021-05-01,-13.359866505009359,-17.46347731076684,DESCENDING,Ragi,12.8337817,77.4262867
2021-05-13,-7.019661260151468,-25.93973822282656,DESCENDING,Ragi,12.8337817,77.4262867
2021-05-25,-13.387596723208368,-23.379972799482914,DESCENDING,Ragi,12.8337817,77.4262867
2021-06-06,-12.030428066310563,-17.77863988509952,DESCENDING,Ragi,12.8337817,77.4262867
2021-06-18,-8.112223549198525,-19.32092388860911,DESCENDING,Ragi,12.8337817,77.4262867
2021-06-30,-13.444171500041735,-21.318195839504092,DESCENDING,Ragi,12.8337817,77.4262867
2021-07-12,-12.113530127699708,-16.32452519566433,DESCENDING,Ragi,12.8337817,77.4262867
2021-07-24,-12.842207806393821,-16.555912973520616,DESCENDING,Ragi,12.8337817,77.4262867
2021-08-05,-10.994105114792944,-17.412464468214207,DESCENDING,Ragi,12.8337817,77.4262867
2021-08-17,-12.755691831468676,-16.671174393957205,DESCENDING,Ragi,12.8337817,77.4262867
2021-08-29,-12.827280051729044,-13.935931830646366,DESCENDING,Ragi,12.8337817,77.4262867
2021-09-10,-13.027449185139208,-17.217767178083207,DESCENDING,Ragi,12.8337817,77.4262867
2021-09-22,-12.806296540815584,-18.690034282917058,DESCENDING,Ragi,12.8337817,77.4262867
2021-10-04,-7.994413714706883,-13.56206382680593,DESCENDING,Ragi,12.8337817,77.4262867
2021-10-16,-12.421013379588388,-18.0082020469169,DESCENDING,Ragi,12.8337817,77.4262867
