Latitude,Longitude,DN,Crop_Name,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,Height,height_numeric,Duration,duration_numeric,Predicted_height,Correct
27.45739,82.0882,2,Mustard,-10.4056542,-10.54033557,-14.13185649,-11.13225591,-13.36119515,-9.652778555,-7.611736601,-8.742792991,-7.046625804,-6.212949742,-5.063337713,-9.463104668,-7.341471277,-5.889155229,-5.499099003,-13.97872801,-20.80486671,-18.26629159,-17.19723305,-14.89619543,-17.83493961,-12.53662903,-16.37187855,-14.47723276,-18.66297931,-12.55020323,-14.3884771,-11.99503408,-9.21658361,-16.95484217,0.362241715,0.161613181,0.200857416,0.226209044,0.216293722,0.209750876,0.145114943,0.282913893,0.286137432,0.252588928,0.410152674,-0.033582091,0.52769357,0.530672371,0.356262177,-0.021885721,0.614673257,0.377148151,0.077738516,0.008462124,0.066402815,-0.004171667,-0.01917587,0.004516561,0.165324196,0.604665458,0.008223451,0.18571429,0.019058734,0.003030804,0.396179616,0.072835453,0.430033267,0.011803458,0.504997373,0.004479352,0.574872315,Short,1,Low,1,2,False
27.45755,82.08786,2,Mustard,-10.12503784,-13.94000742,-13.84871819,-8.878363314,-9.474419432,-10.72812835,-8.520418953,-7.000851722,-9.061013896,-9.754877444,-8.813978742,-9.122954355,-9.299705062,-9.624998981,-7.413486589,-17.82687881,-14.52714534,-20.84644802,-11.45543717,-15.20544489,-18.07937689,-11.41698554,-13.55189518,-14.5248967,-13.38934061,-14.67504085,-16.80127602,-12.35254032,-9.208863421,-12.60106308,0.346850991,0.187481716,0.235690236,0.216430455,0.204653174,0.198219985,0.147301897,0.255762905,0.29570049,0.262076497,0.407624632,-0.033137195,0.547663569,0.548521042,0.353109211,-0.01824582,0.654555023,0.411461413,0.08037889,0.009177103,0.076897383,0.000514492,-0.011166818,0.01371754,0.107343704,0.591785133,0.007645477,0.184987694,0.01586627,0.004730473,0.347114176,0.11861518,0.420929641,0.032877393,0.533134341,0.002581438,0.571777105,Short,1,Low,1,2,False
27.46011,82.08965,6,Sugarcane,-9.671583984,-12.76601603,-16.74989126,-10.87363885,-12.11480266,-4.508463814,-8.834823325,-10.68979705,-7.109285337,-8.767193404,-5.794299002,-10.26940117,-9.553318293,-11.47698929,-12.07890206,-19.08212325,-19.94661576,-22.03427529,-14.50553107,-12.38007126,-12.65825998,-14.7259603,-16.22699095,-14.07279396,-15.39348417,-19.48815104,-20.73812947,-18.27571894,-17.62669566,-18.46935824,0.359156072,0.187555552,0.204657063,0.165856034,0.178751901,0.177040443,0.130351588,0.21819061,0.22299768,0.155581489,0.429889768,-0.03521562,0.487928122,0.493454456,0.307456583,-0.014391014,0.473112255,0.368761212,0.068921015,0.008261132,0.046721227,-0.003544883,-0.000909065,0.027444398,0.165242583,0.600558281,0.010669662,0.266385376,0.015252083,0.007224058,0.304535627,0.347264856,0.445255429,0.010465036,0.600725949,0.002270078,0.644261837,Tall,3,Long,3,2,False
27.4605,82.60696,1,Wheat,-14.7649198,-14.56335731,-13.96166613,-14.4836754,-9.000631002,-9.65204976,-6.014564395,-8.936660102,-9.104643559,-9.308010989,-9.436617451,-8.568940077,-10.69936683,-9.296080542,-9.777322092,-23.8403205,-24.84408967,-20.6641438,-22.16452791,-13.14649917,-16.33973714,-16.56007003,-15.21609583,-12.34373326,-15.92658895,-24.62840195,-15.7928906,-13.76381805,-16.63092368,-13.10208919,0.18173258,0.129151285,0.131251469,0.136757553,0.137599334,0.128354207,0.077752806,0.127368003,0.090198636,0.145177662,0.207947016,-0.029082898,0.270702451,0.311833411,0.395297974,-0.028341608,0.088882536,0.268853575,0.060967617,0.001124639,0.112957343,-0.000539316,0.005066597,0.007168729,0.045739543,0.113179609,0.026448769,0.445591003,0.002567648,0.005783758,0.23711656,0.577619791,0.305389225,0.038854133,0.602452755,0.001692838,0.710568249,Short,1,Low,1,2,False
27.46146,82.58615,1,Wheat,-14.05503738,-17.35604866,-15.63767426,-12.19002667,-6.026540403,-10.56036536,-5.983917465,-9.603762201,-7.043300447,-9.801675926,-8.158312214,-10.6778644,-14.20974882,-11.96658008,-9.392491732,-24.57042673,-27.86707884,-26.63243309,-18.43594968,-14.24544391,-14.76655534,-16.14062228,-20.77951554,-13.60057254,-15.54153602,-18.91426377,-17.33349096,-20.59815691,-21.03718666,-16.17439564,0.167748913,0.111111112,0.123686723,0.114631094,0.125848979,0.102379881,0.086307593,0.102590248,0.158340394,0.140734628,0.201885745,-0.023575939,0.312214434,0.402487427,0.184571579,-0.023758909,0.070100836,0.223153904,0.055643491,0.002934885,0.086654879,0.004513834,-0.007403573,0.00438664,-0.001615219,0.278254658,0.009547216,0.455989122,0.005349544,0.004579245,0.324263871,0.587559819,0.329453349,0.046944663,0.636230469,0.001130212,0.750982344,Short,1,Low,1,2,False
27.462,82.28921,1,Wheat,-14.27495865,-9.424965224,-8.247682111,-7.212832254,-4.350716125,-4.916608885,-12.11585223,-6.847543735,-9.799286386,-8.264109805,-9.952472538,-7.757545835,-9.849021698,-8.302322297,-8.377315771,-19.53886486,-23.30805631,-18.86363832,-16.01552043,-14.41414061,-10.55148281,-13.60710776,-15.29828963,-12.43796329,-18.31192868,-18.31048276,-18.42118509,-14.42660532,-14.11552802,-15.74336505,0.317967534,0.138084635,0.219153792,0.17033878,0.234449759,0.156493336,0.141538456,0.188745022,0.298219591,0.085412495,0.458614171,-0.035520561,0.362523198,0.310386121,0.291085362,-0.019506369,0.203062207,0.303752244,0.068871774,0.005087789,0.420576602,-0.003694321,0.002975207,-0.01073026,0.023730006,0.127283618,0.002159827,0.193537533,0.01120764,-0.000158019,0.189035922,0.266038597,0.249327704,0.027046677,0.590463579,6.44e-05,0.688514352,Short,1,Low,1,2,False
27.46202,82.56845,2,Mustard,-13.28795418,-15.70949552,-15.72481233,-13.08043067,-9.237079239,-7.386448976,-7.789352411,-11.19363061,-6.826514104,-10.14943378,-8.201832768,-8.817914086,-9.97237511,-5.91437924,-7.822429098,-23.20022647,-24.74441232,-22.44396499,-16.5176883,-13.02937373,-13.48605805,-16.05915713,-17.23123364,-17.67448919,-19.59569951,-21.12247385,-15.47417644,-14.08592157,-15.13822977,-14.96945746,0.189759031,0.120593689,0.139915764,0.152675077,0.146249756,0.142792389,0.0990991,0.126622692,0.13115868,0.15348421,0.168205991,-0.020475021,0.123870969,0.135064363,0.140810475,-0.017987844,0.023735603,0.194519073,0.085168682,-0.00201603,0.122704752,0.001153645,-0.003830624,0.005207541,0.017195141,0.212690949,-0.010070186,0.385834098,0.007499295,0.004275757,0.539522052,0.428646237,0.431456715,0.077699915,0.38795656,0.003382589,0.751937985,Short,1,Low,1,2,False
27.46221,81.56956,16,Bersem,-10.85605195,-13.27952279,-12.23354776,-11.19862921,-10.94865403,-12.04600018,-12.02390263,-5.619118873,-9.066572918,-15.95633494,-8.923577473,-11.76885626,-5.323490675,-5.53178106,-11.87379967,-16.66931501,-18.81028358,-18.37989855,-19.47968694,-15.12677347,-17.78659894,-14.44806231,-14.65357581,-17.30149433,-18.84945804,-18.360953,-19.57878305,-14.04317761,-15.15698511,-12.76185108,0.170281723,0.119022317,0.155967787,0.137605801,0.189450756,0.173879236,0.179435983,0.254211336,0.343865186,0.024959598,0.35488838,-0.052082025,0.481036842,0.429423451,0.482623458,-0.004271476,0.427039236,0.038358975,0.174638897,0.034694102,0.018010223,0.004107393,-0.009281221,-0.003392706,0.013702441,0.401720703,0.011235955,0.485868096,0.027858432,0.024788525,0.412957251,0.566452205,0.434707493,0.023555467,0.696725428,0.018350372,0.721222043,Short,1,Medium,2,2,False
27.46295,82.14888,1,Wheat,-14.38787939,-13.24655377,-11.5007302,-8.378448533,-6.434182107,-17.198495,-7.734040347,-17.99516892,-9.463475557,-20.02559774,-10.87115354,-8.033227194,-5.20391106,-8.231712119,-8.67846557,-21.66936868,-29.57992364,-25.20741909,-18.5602097,-20.28928139,-26.72380405,-15.21307249,-21.17830862,-21.12920702,-26.59209011,-18.80474879,-19.47272999,-17.5487359,-13.24236732,-17.45180934,0.188311681,0.109392896,0.122165322,0.109639108,0.095788606,0.10123919,0.085740276,0.099627763,0.030506954,0.058605034,0.117449664,-0.032179661,0.037398376,0.158061445,0.223586038,-0.022324139,0.128501967,-0.006189821,0.068508133,0.006742498,0.074005976,-0.004045775,-0.002973497,0.018356349,0.1307244,0.112520769,0.008984987,0.195793375,0.014698022,0.004544951,0.164372206,0.493579179,0.394840151,0.016273111,0.67388165,0.004174715,0.747972548,Short,1,Low,1,2,False
27.46336,82.60374,1,Wheat,-18.80077723,-14.82300862,-15.01610915,-12.99778654,-12.56875316,-9.918969347,-5.900794181,-10.92825315,-8.196740851,-10.92857651,-11.32661459,-11.10966589,-9.744073216,-11.76305237,-8.361290565,-23.15052942,-34.00532547,-27.77659998,-22.11717075,-17.72975568,-18.83399896,-17.32572455,-21.23716816,-16.22384215,-19.59777696,-21.29186469,-18.35391923,-16.45703242,-21.18913949,-13.51408633,0.18200101,0.121782966,0.142857149,0.146673024,0.149566799,0.157668412,0.099954359,0.148230091,0.026040012,0.206010446,0.288662434,-0.028340071,0.039232783,0.369298935,0.35154137,-0.026650781,0.021314388,0.172566369,0.053237058,0.000928868,0.143647313,-0.000106678,0.00390213,0.00118282,0.00438565,0.132794604,0.015908968,0.433074266,0.004855983,0.002195194,0.273414671,0.507580876,0.264498442,0.060603347,0.58907479,0.004638055,0.175901502,Short,1,Low,1,2,False
27.46379,81.60155,2,Mustard,-16.75635441,-19.83185867,-17.59215149,-16.78030822,-12.64009443,-10.43977153,-11.46198011,-12.65232984,-10.79344151,-13.79093192,-10.14970305,-10.85555465,-4.946609836,-7.742087499,-10.29637077,-24.72909258,-27.78614006,-24.19400881,-21.06755908,-20.33298532,-12.97182117,-16.93612364,-16.81819151,-18.90455247,-16.62391561,-18.19678245,-13.42584149,-14.59436408,-13.43613753,-14.7978807,0.206685498,0.133695111,0.128394529,0.116239317,0.115216531,0.130152851,0.107261144,0.14992471,0.175754502,0.01584507,0.253964603,-0.017721815,0.320512831,0.332458436,0.388888896,0.008031632,0.528395712,0.243553013,0.189395383,0.041143656,0.013832276,0.007645338,-0.006067667,-0.008570204,0.024636855,0.111634955,0.008875523,0.49670887,0.025684018,0.024504425,0.556366742,0.654421747,0.317103356,0.032378413,0.678301871,0.020205323,0.710451603,Short,1,Low,1,2,False
27.46393,81.40756,2,Mustard,-10.72305601,-10.4186037,-12.58817238,-12.28708777,-12.2444738,-7.972686405,-11.79715321,-11.23686868,-13.66323438,-7.241583024,-7.672578183,-8.949298031,-8.807834284,-10.01507747,-5.589545331,-19.14385802,-16.92946533,-19.53986231,-15.87536764,-18.07004914,-19.5702773,-19.98106782,-17.91866506,-16.98593658,-13.98322854,-14.83996497,-12.93618055,-14.81777328,-13.02738551,-14.63933909,0.276969701,0.211416498,0.286786795,0.359402239,0.421302915,0.319192439,0.236346066,0.335305721,0.229195461,0.007713184,0.463350773,-0.023080701,0.539951563,0.469159782,0.566149533,-0.01187392,0.496762812,0.184434965,0.169042766,0.206896558,0.025513923,0.004015248,0.001616379,0.010763817,0.040284038,0.344312698,0.016294379,0.383262575,0.02625942,0.041809734,0.287277699,0.526996613,0.558201075,0.062822632,0.462116331,0.010879587,0.659796655,Short,1,Low,1,2,False
27.46406,82.3294,2,Mustard,-13.91037142,-13.99032363,-13.70938209,-12.51395066,-10.37886094,-10.41419368,-7.867472895,-9.848022064,-10.52087487,-12.27041695,-9.110666868,-7.000551656,-5.641162114,-7.453772699,-6.551109339,-23.51104024,-21.77786799,-18.94479958,-15.71342774,-17.73491938,-17.48503051,-12.36422921,-18.46351013,-18.60039359,-18.02152112,-21.50107879,-15.24108433,-12.90866074,-10.39357424,-14.87138869,0.158285052,0.129281774,0.127947822,0.122045346,0.131665885,0.123719074,0.087584212,0.126489222,0.121360354,0.014716627,0.265700489,-0.018160326,0.265547276,0.194291443,0.236510575,-0.019669967,0.074382462,0.245240763,0.046222035,0.008543552,0.222761974,-0.00125013,-0.000308737,0.006299844,0.00941561,0.383566082,-0.003438895,0.177235261,0.010552211,-0.000785299,0.310658485,0.388632029,0.371578187,0.024205111,0.624312282,0.003231734,0.715601623,Short,1,Low,1,2,False
27.46409,82.29218,1,Wheat,-12.39195049,-9.743995122,-12.74366362,-7.994523414,-4.767792546,-5.959387452,-10.37899616,-6.138511513,-10.88917905,-8.798230236,-7.113715609,-8.023487356,-6.375524757,-6.990668869,-7.873340003,-13.54243931,-17.66438551,-20.3574073,-17.30871251,-15.90214381,-15.88920157,-18.11056023,-12.10688082,-15.09132202,-14.354096,-12.08100404,-13.5913627,-16.18076313,-11.15464533,-12.35338526,0.2560426,0.124598771,0.181670457,0.193142861,0.321306378,0.186546072,0.129157424,0.296243191,0.23985067,0.213675216,0.555487216,-0.019279907,0.583307385,0.482251078,0.170189098,-0.021661129,0.153538898,0.470718235,0.061964404,0.005555278,0.297348052,-0.003272113,-0.003139718,0.007115005,0.022213748,0.130575389,0.003203391,0.440548778,0.013252054,-0.002069075,0.249264404,0.315393388,0.239490196,0.052770246,0.604213715,0.00236316,0.692405462,Short,1,Low,1,2,False
27.46413,81.6008,2,Mustard,-17.33530991,-19.75638539,-16.61255572,-11.8005257,-8.822465833,-9.619233769,-11.58659941,-17.29952051,-10.64546572,-14.65373123,-10.35598833,-7.315027605,-7.029457164,-8.33173764,-10.68532504,-21.06041187,-26.16012053,-26.9331039,-21.20237293,-24.79180748,-21.61487105,-17.67861148,-15.39064605,-17.30026292,-20.9993419,-21.9387812,-16.53995965,-18.47523246,-17.40690017,-13.14768094,0.21294719,0.147481069,0.140132666,0.118588425,0.118637353,0.127860025,0.107723072,0.113869861,0.139416397,0.024590913,0.212810785,-0.012849323,0.290772229,0.282290548,0.343598396,0.011003547,0.398512214,0.120336711,0.189965531,0.043153722,0.008093889,0.004993565,-0.008518215,-0.011800923,0.017269332,0.325698316,0.005565319,0.506629944,0.022879805,0.023310022,0.611065567,0.695408285,0.324877262,0.031298172,0.701139331,0.018675053,0.578725636,Short,1,Low,1,2,False
27.46472,81.60229,2,Mustard,-21.67151223,-16.84725032,-11.89338493,-12.26972387,-13.3729739,-12.89443158,-11.53071569,-5.385571406,-10.7564226,-11.38115932,-8.435466273,-7.866803619,-11.10158532,-7.984802349,-8.141835309,-22.33785952,-22.7999462,-22.56310102,-18.58024569,-16.80137362,-14.66633683,-17.0315578,-16.84599327,-14.0532079,-13.6703901,-12.59153838,-13.37856197,-13.28701985,-16.01022906,-16.23081986,0.200198948,0.147360876,0.157235518,0.139595225,0.131031618,0.146582946,0.105920695,0.162203133,0.176823184,0.006106379,0.28300935,0.002564401,0.501405299,0.446347594,0.59681946,0.002582391,0.553324282,0.428507984,0.191546589,0.034467068,0.017297864,0.007795963,-0.0057226,-0.01064295,0.023056844,0.303160548,0.005253174,0.352591783,0.028606115,0.025031198,0.406883091,0.303571433,0.246763915,0.017691998,0.316070914,0.019589797,0.299620003,Short,1,Low,1,2,False
27.46489,81.60201,1,Wheat,-9.283024668,-8.610604001,-5.434363621,-5.804060486,-9.557225153,-4.979212746,-3.868221015,-4.244058265,-11.64942365,-5.757915264,-8.631777605,-4.835914312,-3.58809286,-5.153829723,-8.761714192,-21.23329387,-18.19019578,-23.96428948,-14.03625635,-11.41637082,-15.44615333,-12.85934166,-7.952062205,-10.93297936,-11.3195286,-12.71143272,-19.24880718,-14.98018711,-12.64972871,-14.62287709,0.414965987,0.274469197,0.29288274,0.36928609,0.374719858,0.365669757,0.180173099,0.408703893,0.443886101,0.022254711,0.49661231,-0.007963462,0.626763999,0.542239249,0.543201625,0.001595484,0.637528598,0.481005013,0.197865039,0.033778477,0.013046917,0.007011755,-0.009796314,-0.00885984,0.024141943,0.445568413,0.004322661,0.51111114,0.025508262,0.027114173,0.45250392,0.511099875,0.270699978,0.029878618,0.357377052,0.01759241,0.391713202,Short,1,Low,1,2,False
27.46518,81.60369,2,Mustard,-13.30032363,-13.74544159,-13.06950089,-10.58582482,-8.129837204,-11.81212812,-12.66921211,-10.00391728,-6.796098652,-8.950340233,-9.05375873,-7.530780294,-8.603671924,-6.217389831,-6.241306332,-18.21539111,-19.22315195,-20.30431172,-14.85461075,-14.4918968,-11.09399552,-16.48790356,-17.28981262,-15.28953061,-17.25974318,-14.28624479,-13.12586388,-14.25344492,-11.07761422,-14.51741376,0.226933956,0.161341846,0.198044017,0.211996928,0.239799574,0.21822916,0.147938564,0.247100353,0.311905384,0.012510179,0.401117325,-0.014032584,0.514334857,0.443077743,0.607614219,0.007337723,0.572951734,0.364221364,0.187536284,0.035561878,0.019084968,0.006821,-0.002831202,-0.009157247,0.022705562,0.309042722,0.005470061,0.443128616,0.027843108,0.025060631,0.467224538,0.560496688,0.264601946,0.026131466,0.604966819,0.016991736,0.6360116,Short,1,Low,1,2,False
27.46549,82.14595,1,Wheat,-11.05848351,-15.87158249,-13.15340201,-11.21045328,-8.99575933,-9.891170951,-7.381644603,-8.569662557,-5.318538611,-8.846844382,-9.2911143,-8.009296924,-7.283547825,-10.52818882,-5.399851409,-17.76309018,-19.34841596,-19.92012141,-18.26151755,-16.60120956,-17.13657124,-16.47661961,-14.86814802,-13.65501415,-23.66093843,-20.37746133,-21.87711178,-15.64789263,-16.54591857,-13.58173793,0.297360718,0.163304776,0.171863303,0.199081168,0.172147006,0.161290318,0.095384613,0.149084166,0.103970394,0.02761128,0.136645958,-0.016787434,0.297026157,0.35577482,0.269412875,-0.020410735,0.156477436,0.348444909,0.076243408,0.005542441,0.080075905,-0.002419912,-0.003690037,0.025340818,0.206564099,0.266492158,0.01049915,0.321656048,0.017134476,0.005754759,0.273276299,0.566312253,0.44732973,0.034580011,0.699271619,0.003784354,0.767279088,Short,1,Low,1,2,False
27.46607,82.15014,6,Sugarcane,-11.93864954,-8.545238997,-14.06741045,-11.99632206,-6.396101279,-11.37983558,-8.750174633,-6.793502381,-6.257416822,-9.380264141,-6.654328814,-11.82001184,-5.732951385,-8.08943512,-4.197934814,-20.41390385,-22.19857536,-18.83710568,-14.57594144,-19.01971014,-14.53755369,-17.63361798,-10.97330388,-13.35933208,-14.23323433,-12.71750588,-15.80432868,-13.55678625,-15.08469722,-12.48892548,0.113646738,0.089626342,0.097320169,0.11525926,0.097049847,0.101597443,0.090828732,0.055337902,0.157699451,0.12387792,0.184848487,-0.013413686,0.253143042,0.309090912,0.327429026,-0.022011336,0.196596116,0.319094688,0.065080479,0.007571882,0.069304369,-0.004943097,-0.004708933,0.027239392,0.15902482,0.210719317,0.014392232,0.183904618,0.016556952,0.003572803,0.203993216,0.444202662,0.366683871,0.016286192,0.525736392,0.002674628,0.575821817,Tall,3,Long,3,1,False
27.46614,82.28689,2,Mustard,-8.648861678,-8.527217002,-14.40991802,-6.295435053,-7.57487651,-8.82825352,-6.454160882,-6.213850333,-7.616612249,-3.953027388,-5.816693253,-10.82953963,-7.901875572,-6.941469802,-9.534151606,-19.6557259,-19.55497454,-16.45278977,-12.04329425,-9.890415234,-11.39821457,-16.81719666,-13.58434625,-12.51299656,-10.68845083,-16.90107983,-15.67896797,-13.2924721,-15.2534106,-9.981806287,0.196598634,0.135346755,0.188466117,0.232671663,0.341168791,0.150777936,0.125813454,0.247980118,0.285291731,0.201484844,0.486812115,-0.0251665,0.580309272,0.539737761,0.314217448,-0.022541393,0.115675673,0.515475929,0.054884132,0.005394067,0.257061005,-0.001525754,-0.005547565,0.010306014,0.057272628,0.102159798,0.00490148,0.455924183,0.012818819,0.000689107,0.208088487,0.302294195,0.250193655,0.021947548,0.583512902,0.002031488,0.65883714,Short,1,Low,1,2,False
27.46649,82.66463,15,Potato,-8.787709837,-9.757100694,-9.527889141,-7.056957953,-6.796665013,-5.54208258,-6.915188755,-6.358065239,-9.560092692,-6.334434828,-5.105373014,-6.025083865,-12.74356898,-9.76645674,-7.141436552,-19.91818996,-24.72972923,-18.84504608,-17.5291414,-14.68807565,-15.05373561,-17.17148027,-12.47029093,-17.10845814,-15.13400494,-17.32580889,-17.75520059,-15.53921927,-19.52646036,-15.80933114,0.145645648,0.109538637,0.093587995,0.069389895,0.111504428,0.078474112,0.062265918,0.079597436,0.111728393,0.105899781,0.241699219,-0.03581759,0.17947197,0.148575827,0.264077216,-0.012413563,0.285838395,0.06395939,-0.011461318,-0.003480904,0.082061067,0.007664336,-0.000523225,0.053061612,0.028658155,0.093413897,0.085987568,0.125666931,0.005815853,0.010595329,0.138986215,0.584066212,0.215366304,0.043471336,0.521961212,0.005435439,0.514077187,Short,1,Medium,2,2,False
27.46654,81.56625,6,Sugarcane,-16.55716311,-12.48020174,-14.70042858,-11.49063052,-11.11854178,-9.506312968,-8.208401093,-9.631565161,-10.57841879,-13.24850237,-8.546037648,-8.361095765,-12.31122488,-8.604327935,-7.230679934,-21.5946749,-23.4355501,-23.78949753,-19.49094778,-13.85209757,-14.58236454,-14.28638413,-16.7931342,-18.96745721,-14.52685766,-13.87321819,-12.75306681,-16.16771779,-12.72823534,-14.16784075,0.283468843,0.176722988,0.24430801,0.226771653,0.281693637,0.209152251,0.13107191,0.243124306,0.237313002,0.021448443,0.262786597,-0.039528605,0.32857585,0.340693206,0.469433546,-0.001364443,0.404390931,0.339018196,0.178306371,0.026882274,0.016242823,0.00633006,-0.009213094,-0.007117125,0.013383177,0.389948815,0.007369081,0.40400669,0.026669776,0.021551725,0.524737656,0.516317248,0.403618813,0.026340673,0.633926272,0.021217303,0.642358184,Tall,3,Long,3,2,False
27.46676,82.64626,1,Wheat,-19.13897854,-19.48071036,-17.12892162,-10.71016591,-7.778795974,-6.482189977,-6.500718182,-6.257567176,-7.151585231,-10.48191486,-11.96315043,-8.780433264,-13.3898173,-11.79522333,-11.16328972,-24.56878012,-29.08842907,-19.91707912,-22.14622966,-17.74644319,-19.29327786,-12.59576485,-12.53803846,-16.35114433,-20.2803315,-17.88159229,-14.14321146,-15.19485158,-12.34594688,-17.42022736,0.169518709,0.113701239,0.107328609,0.118986338,0.119322553,0.104384132,0.076988332,0.084587231,0.082485877,0.053414468,0.117828153,-0.042078942,0.150140062,0.18928571,0.177990645,-0.020434897,0.055205047,0.118168816,0.008430676,0.000425431,0.118252471,0.003037164,5.72e-05,0.016942905,0.019165378,0.4416776,0.017691342,0.369553119,0.00536557,0.005367561,0.291518867,0.624349654,0.280063301,0.04717673,0.346494883,0.005812175,0.670391083,Short,1,Low,1,2,False
27.46696,81.40406,3,Lentil,-18.35001352,-14.08547517,-18.43726808,-10.14794272,-11.68926154,-10.06913378,-8.716776025,-12.30371806,-9.70232605,-11.18586137,-10.1951736,-10.39511558,-5.237995614,-8.282373033,-7.193165739,-27.04805704,-26.19847305,-24.18852157,-20.16757508,-18.80831787,-21.67219518,-16.82037092,-15.92167043,-17.67925522,-18.77103597,-17.2361778,-12.93857618,-15.99175727,-16.67327975,-17.24246281,0.148946241,0.124633431,0.120125502,0.125111714,0.117393009,0.123520218,0.101118252,0.095785439,0.090008259,0.023199717,0.224810407,-0.01480921,0.317759633,0.231746033,0.432198822,-0.015223596,0.467588186,0.171036944,0.161254406,0.188687205,0.015973501,0.006347906,0.009274237,0.013173148,0.039898232,0.177133322,0.020982143,0.23055841,0.023029724,0.0397534,0.138596922,0.522522509,0.579710126,0.036144577,0.241358221,0.012483857,0.70991534,Short,1,Medium,2,2,False
27.46711,82.16628,2,Mustard,-12.18577636,-9.848552944,-10.13400148,-11.19502746,-8.726547014,-11.47766131,-8.187536613,-4.504461302,-7.519654572,-5.842955073,-8.539250319,-6.904729527,-10.03423181,-8.886256636,-7.642773994,-14.63982927,-19.45288846,-14.22299521,-16.77657385,-12.76191647,-17.27936622,-16.22612135,-16.24477731,-17.6512746,-12.27770975,-16.60818773,-13.7993307,-13.67437278,-12.28999167,-11.13524238,0.229636669,0.188012436,0.170673072,0.23174122,0.194828764,0.197275475,0.116301239,0.209646612,0.245248869,0.145032451,0.270531386,-0.043247301,0.423578203,0.436781615,0.275071621,-0.02960176,0.269516259,0.243129954,0.074622735,0.006131144,0.016433354,0.000570581,-0.000838223,0.013767209,0.194635868,0.149806708,0.008796348,0.252768099,0.016553197,0.002948242,0.453125,0.528807759,0.385426641,0.036068529,0.605360687,0.004947434,0.734482765,Short,1,Low,1,2,False
27.46728,81.54379,2,Mustard,-10.95238784,-11.46485085,-9.002041986,-12.75507944,-8.767611944,-8.145557032,-8.788900037,-8.530377568,-11.44660499,-13.23326185,-9.269481447,-8.583095007,-7.054971871,-7.322034646,-5.717750866,-23.37035314,-18.25827439,-14.41077829,-15.38810376,-15.94701972,-13.4777744,-14.19235392,-14.36089846,-17.37848527,-18.67654925,-19.5876336,-14.2866333,-17.77907159,-13.83497768,-11.94163889,0.26291725,0.241165847,0.27486971,0.319842041,0.287744224,0.278012425,0.192182407,0.274537683,0.300242126,0.032691721,0.382159144,-0.027456343,0.438848913,0.384615391,0.473357469,-0.001004142,0.344676167,0.23896192,0.152542368,0.049795575,0.026483526,0.006176936,0.003562503,-0.0020327,0.026416734,0.391071439,0.013381496,0.46549949,0.031831734,0.028111834,0.573753834,0.399307966,0.541032135,0.023163574,0.659206748,0.015806887,0.636318147,Short,1,Low,1,2,False
27.46755,82.1658,2,Mustard,-16.2386001,-13.05121747,-12.06239616,-8.245401097,-9.050905512,-9.419931866,-10.37246767,-7.366784344,-7.798651467,-9.767639894,-8.94231751,-7.857027329,-12.1527726,-6.901533535,-6.077739237,-17.6273458,-19.59617824,-25.4009222,-18.1300583,-17.09324594,-14.41443076,-21.7680237,-13.39929805,-13.70246053,-15.87894625,-19.08461035,-18.31809365,-15.58532325,-11.14240667,-15.21153032,0.245966852,0.140425533,0.19172217,0.175625578,0.216545016,0.182918146,0.140273586,0.191802412,0.255111098,0.074479103,0.367539257,-0.036872398,0.409955263,0.371459693,0.441919833,-0.02566972,0.480499208,0.178333014,0.079625957,0.008125,0.022465754,-0.003941731,0.004009849,0.009879254,0.151018918,0.266452938,0.011199823,0.178675279,0.016220545,0.004647602,0.424671918,0.495542139,0.346445501,0.019361669,0.547967494,0.003582016,0.620519161,Short,1,Low,1,2,False
27.46758,82.16623,2,Mustard,-6.625155354,-13.63866134,-14.33989184,-6.079551763,-6.81147385,-7.378584538,-8.924720119,-7.983956492,-6.58984855,-8.944543965,-7.614304134,-6.687868232,-4.197148854,-5.12105882,-6.829067201,-19.50924808,-20.23266739,-23.82700675,-17.11615838,-13.87864909,-13.8278528,-17.10497613,-15.02176821,-16.15997852,-11.11748948,-14.20614128,-14.77818091,-16.82113616,-14.52158596,-15.83016986,0.168054,0.117567204,0.141565546,0.125559479,0.144513637,0.141670734,0.109159946,0.155499369,0.223620966,0.034577012,0.289094359,-0.03312321,0.371876806,0.423800677,0.371371359,-0.026891109,0.507295728,0.218577072,0.081543863,0.006755352,0.038207367,-0.007081667,-0.000912601,0.002696922,0.186214566,0.269841284,0.010431695,0.340200603,0.01406564,0.005454347,0.485808879,0.546231985,0.378334492,0.029329713,0.616073728,0.005074257,0.724004447,Short,1,Low,1,3,False
