Latitude,Longitude,DN,Crop_Name,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,Height,height_numeric,Duration,duration_numeric,Predicted_duration,Correct
27.2622,82.4228,1,Wheat,-11.23767321,-12.09036793,-11.56088091,-11.55481219,-6.621589523,-12.13875292,-6.624960481,-9.47028987,-6.95070268,-7.532957893,-6.786846478,-10.46249729,-5.616199561,-8.27043671,-8.96697662,-15.30668913,-16.99927353,-16.58983542,-19.04832426,-13.35862487,-13.52854137,-15.78673685,-13.75112784,-15.16182576,-13.91592315,-16.5793248,-13.96706929,-12.86639347,-13.68742913,-13.73899962,0.428489715,0.187535733,0.305002689,0.271780819,0.383395016,0.223988846,0.124202259,0.308110923,0.089963451,0.268750012,0.47523585,-0.053156905,0.52114284,0.435488462,0.176898733,-0.018861681,0.258369088,0.003682789,0.065979138,-0.000552681,0.014453324,0.003210191,0.008876882,0.06801448,-0.009909777,0.113860823,-0.000154456,0.390814573,0.010506208,-0.002890906,0.09470389,0.025131179,0.306036741,0.017907331,0.376156211,0.015908251,0.632020652,Short,1,Low,1,3,False
27.26486,81.58193,5,Green pea,-14.70452233,-15.5154843,-17.50979266,-13.513578,-9.997509125,-11.94994905,-8.579271053,-12.31749073,-11.43388613,-13.25411694,-12.16590758,-10.10515945,-11.49990103,-10.80888126,-8.608371304,-25.93441008,-23.2557179,-23.85390161,-21.96924244,-17.12021912,-18.88972416,-14.46314793,-17.98527967,-20.2885184,-17.50783536,-21.09580047,-25.02394306,-17.0809678,-15.48254437,-16.32652177,0.189725101,0.135796309,0.142239511,0.154398561,0.150799692,0.14910537,0.126029134,0.136784509,0.150329873,0.006632955,0.209000006,-0.037297402,0.261487961,0.291346639,0.391530275,0.003454849,0.391257137,0.067691922,0.127991676,0.115384616,0.006672004,-0.002556539,-0.018915117,0.007600245,0.009473783,0.11826586,0.003497409,0.394744962,0.03663145,0.012344163,0.35121277,0.48685798,0.391030133,0.020542117,0.071594879,0.006439189,0.380566806,Short,1,Medium,2,1,False
27.26553,81.62555,9,Maize,-12.16474064,-11.98921836,-12.53957901,-12.92479101,-10.8983429,-10.86345861,-8.40821986,-11.47318829,-9.588377046,-15.73622866,-9.965120542,-11.95911076,-10.64106874,-8.934596172,-9.589064914,-16.35761461,-19.26519126,-22.76668572,-16.5234576,-14.99773283,-15.58299912,-15.99834617,-21.07164827,-19.94841241,-21.79851807,-20.43140009,-18.83291462,-15.72283291,-15.99635136,-13.87010316,0.17070514,0.107717477,0.138116151,0.110712454,0.188694924,0.169777378,0.15672873,0.209076896,0.26784417,0.017755231,0.387391835,-0.032253269,0.474144578,0.422590286,0.450201899,0.023289042,0.335384607,0.191372186,0.152295634,0.107557118,0.016338781,0.003072044,-9.87e-05,0.018784711,-0.042816367,0.132736757,0.007491454,0.335111111,0.047133531,0.014118942,0.005166166,0.616502345,0.055328514,0.032504015,0.481291652,0.010231103,0.713891923,Medium,2,Medium,2,1,False
27.26715,81.57366,1,Wheat,-11.5233768,-12.40753618,-12.45135218,-9.132026839,-11.43705279,-8.366773387,-6.933886641,-8.959400289,-4.869495726,-11.44528192,-9.124206494,-9.891762995,-7.084700802,-11.84410645,-7.780857768,-17.99906327,-21.78873377,-24.1205996,-18.8375473,-17.03253313,-14.5130178,-17.08190058,-17.08404534,-17.66169387,-13.22010524,-16.26838447,-14.23688163,-13.97833899,-14.28216679,-14.79760577,0.166416034,0.110767648,0.147275761,0.140410066,0.176115543,0.146379858,0.152024791,0.19991222,0.273565561,0.012386457,0.374507874,-0.036078326,0.492738038,0.373737365,0.476291567,0.006129071,0.37883231,0.319866925,0.134277433,0.119711041,0.010834095,-0.000342784,-0.005958044,0.009162673,-0.005121865,0.075932384,-0.003297718,0.341827214,0.032339979,0.017259255,0.412416339,0.083438687,0.387065947,0.017321739,0.344124705,0.004617691,0.509665549,Short,1,Low,1,2,False
27.27154,82.40566,6,Sugarcane,-14.93166333,-10.71420433,-19.10883674,-16.18101292,-7.235379663,-7.344874687,-12.74887311,-10.73125486,-9.060519972,-7.081179287,-4.497952133,-9.071841419,-9.496180785,-8.495306076,-11.16147262,-18.49172871,-17.7646293,-23.71219983,-17.67057708,-14.49854767,-12.66292199,-16.12363891,-18.66380765,-16.08528907,-15.12032532,-14.71454009,-14.1214797,-13.75118579,-16.36196406,-10.39848363,0.291628897,0.150382847,0.196761534,0.192876846,0.171822086,0.187611073,0.106094807,0.17766498,0.163046628,0.231531978,0.323556364,-0.047362227,0.40034169,0.270958513,0.22864747,-0.02073214,0.090992086,0.031326666,0.103723042,-0.000682461,0.105879225,-0.004984093,0.012818199,0.022559172,-0.008717004,0.342111796,0.00216987,0.171572149,0.01584417,-0.001047225,0.075057842,0.023737725,0.27289933,0.021015761,0.420215487,0.019179272,0.668107748,Tall,3,Long,3,1,False
27.27176,82.46893,6,Sugarcane,-16.35804055,-13.17013115,-10.9882714,-12.14197839,-8.83615422,-8.7631577,-5.543892802,-10.12743095,-11.59449348,-8.590442877,-8.746885942,-5.449900062,-3.530313974,-5.336209351,-6.685685801,-23.67366524,-19.13605965,-14.52224268,-18.47788566,-14.00739122,-17.14248112,-15.51649142,-18.65954636,-15.01044054,-16.7921729,-16.69795637,-15.17737799,-13.27638317,-18.15818893,-13.93452691,0.165928632,0.127767399,0.150395781,0.14949201,0.153278336,0.136091843,0.097663552,0.149353355,0.087600641,0.193657085,0.247184351,-0.053675387,0.304106206,0.217799887,0.036447588,-0.00745025,0.142406493,0.234708399,0.08814846,-0.000189681,0.029083224,-0.012453656,0.005282086,0.015311909,-0.013602857,0.087842427,0.000491545,0.191294804,0.008960892,-0.003751234,0.06435214,0.347813159,0.258807212,0.010143764,0.528016627,0.014249074,0.644427896,Tall,3,Long,3,1,False
27.27459,81.4775,15,Potato,-5.801013233,-6.445635661,-10.68097498,-10.83103257,-6.650971506,-6.551389849,-8.850052248,-7.950733367,-12.55657953,-7.944003363,-11.75651285,-5.075859365,-5.092033601,-6.435962845,-6.297288075,-14.66623544,-13.38154409,-17.26817892,-19.07979433,-14.52827423,-14.64489532,-16.69547578,-17.38262452,-13.99195156,-16.0131359,-13.51597373,-15.10150261,-14.82200917,-14.35524297,-13.08801875,0.182861149,0.134183675,0.187235102,0.136062205,0.208362699,0.159639984,0.190915897,0.159962133,0.289820045,0.0329028,0.424008518,-0.035344265,0.325257719,0.232521072,0.382571727,0.016883675,0.228252396,0.140557945,0.167834744,0.153380975,0.009753371,-0.001845479,0.004128742,0.034705408,-0.010757442,0.075617284,0.008342463,0.260281116,0.0259366,0.019424507,0.147985488,0.004987531,0.280680448,0.029114498,0.374224335,0.007396803,0.567079306,Short,1,Medium,2,1,False
27.27853,82.47626,2,Mustard,-15.69397381,-12.03511313,-14.67867265,-11.810791,-6.219943428,-8.232250098,-10.34772263,-7.677679607,-9.706002827,-9.865175188,-8.599968115,-10.28814677,-9.320798598,-9.503792714,-6.001163246,-19.23499735,-18.85132386,-27.35000991,-25.48433771,-15.50246597,-15.33768004,-13.4611578,-16.85900794,-21.08051094,-23.23830187,-15.20306286,-21.20352621,-20.06202566,-16.52536569,-16.29861116,0.366698146,0.176504299,0.227225125,0.174907744,0.193266839,0.170260563,0.109039672,0.163944855,0.025974026,0.171299979,0.378853351,-0.050516501,0.555555582,0.472047985,0.0618404,-0.010872339,0.051378112,0.262295067,0.018192319,0.006810053,0.005186233,-0.005631537,0.005206292,0.019928558,-0.004263452,0.070167795,-0.003182375,0.251418442,0.006346434,-0.003509119,0.042130537,0.348051041,0.356410265,0.019771693,0.228444099,0.016118539,0.698181808,Short,1,Low,1,3,False
27.28981,82.2534,2,Mustard,-13.24909854,-12.1102497,-12.58595917,-10.56086496,-8.822098715,-5.493098987,-8.001876313,-9.38564213,-12.69759524,-6.672760383,-9.262323863,-9.058184823,-7.877148114,-11.20176026,-7.592241723,-18.50320173,-17.67271612,-18.49736857,-20.31214326,-12.54755986,-12.62137106,-13.43550835,-17.84602283,-17.35903907,-14.67104687,-14.98375257,-14.33523898,-15.3085662,-14.59356311,-13.15669456,0.381705642,0.168814838,0.205237687,0.195625156,0.180349931,0.172045738,0.129461154,0.179914325,0.207107842,0.207661286,0.334316045,-0.030788243,0.475659817,0.268939406,0.110709116,-0.029275654,0.101429068,0.001215805,0.080920905,-0.000311268,0.085946724,0.002859049,-0.001839264,0.001297859,0.051758908,0.598141074,0.010948326,0.107180022,0.015840502,-0.001353462,0.118637726,0.105209917,0.234830946,0.033106212,0.659186184,0.007851631,0.632302403,Short,1,Low,1,3,False
27.29018,82.25396,6,Sugarcane,-9.640569462,-14.50671875,-13.98898654,-10.98599614,-7.967270811,-5.332028684,-7.137473028,-9.341085293,-10.93838056,-7.562444011,-8.019659957,-5.842013418,-4.217152353,-7.387776173,-8.873771111,-17.92630501,-26.29212135,-22.49115352,-20.59321188,-14.79521854,-14.00661295,-13.2278497,-17.31047278,-14.25026281,-17.98200349,-12.27098705,-12.74855322,-12.2230891,-13.49623999,-14.91436995,0.288532674,0.131399319,0.143358395,0.11862696,0.149457157,0.152524993,0.122255355,0.193566591,0.230818003,0.24111867,0.378235281,-0.037988231,0.468153805,0.403168112,0.124674968,-0.024820574,0.094382025,0.00436409,0.084428199,-0.000521648,0.085488059,0.007554296,-0.003751297,-0.03790142,0.05479645,0.602825761,0.009887379,0.132365033,0.01764706,0.0,0.18195051,0.090148002,0.224621043,0.037240043,0.584415555,0.00954961,0.641479611,Tall,3,Long,3,1,False
27.29222,82.25817,2,Mustard,-14.52864692,-14.29410004,-14.92086687,-11.21902964,-14.52722335,-8.695171558,-13.9605569,-13.2372919,-12.47569108,-11.58853251,-8.265866258,-7.497421713,-11.50654798,-10.17654314,-14.10256788,-18.29232611,-17.17933585,-21.82159672,-18.95855741,-14.31929775,-18.52760797,-17.19513726,-19.49276948,-17.51930958,-15.13593683,-16.36059809,-16.75678144,-14.7380955,-16.71149586,-18.37325759,0.286723882,0.171296299,0.185185179,0.15647383,0.173333332,0.152725309,0.148685187,0.204765454,0.268071324,0.137092412,0.506895602,-0.038970787,0.626459122,0.559181571,0.495934963,-0.025324978,0.100893386,0.009120521,0.075676925,0.013032685,0.072969131,0.001736111,-0.001332602,0.008739245,0.069973834,0.395610273,0.006987085,0.28404668,0.011083496,0.00045977,0.145850942,0.043488372,0.247064248,0.016125299,0.621113122,0.011190508,0.736723542,Short,1,Low,1,3,False
27.2991,81.66274,6,Sugarcane,-16.2302242,-14.84596381,-13.28950288,-13.11669875,-10.94773788,-8.032113927,-10.39187409,-7.274950211,-8.864805042,-11.74873135,-4.182007958,-10.00691084,-10.50904975,-4.771544418,-6.039731599,-23.93192747,-26.45236498,-26.04627699,-19.74298102,-16.29418372,-15.58223268,-15.4051175,-14.94056402,-13.83312908,-16.47838785,-11.07370451,-14.57366183,-16.16424275,-12.75567322,-11.54504605,0.178554326,0.180206403,0.160808861,0.189347669,0.187145561,0.177847117,0.152952567,0.186730877,0.249690056,0.043096267,0.360385925,-0.020386826,0.436611533,0.433914572,0.526001692,0.022183763,0.547666788,0.495865554,0.131536737,0.058163982,0.003363672,0.001323465,0.009295448,0.020972859,-0.030650608,0.18093732,0.002260338,0.386195838,0.054563396,0.015148727,0.054451976,0.306273073,0.397279888,0.034109291,0.442558229,0.007525084,0.496009111,Tall,3,Long,3,1,False
27.29942,82.30915,1,Wheat,-19.30668183,-16.00060052,-17.37419398,-16.61099816,-8.958009198,-13.29856636,-10.81855094,-8.229854904,-6.606551303,-9.865614682,-8.742834657,-7.886429629,-10.43249619,-13.70567099,-9.889685516,-24.62524521,-30.78736265,-28.9228329,-25.73398223,-17.77624493,-25.68017043,-14.25638665,-15.84808627,-17.47591674,-17.58089266,-16.29472824,-17.78797531,-18.93069878,-16.37432315,-20.16519554,0.155719563,0.112533331,0.119220309,0.125500351,0.117759392,0.130639091,0.1002478,0.113393053,0.121548161,0.130697414,0.208797172,-0.056832973,0.25092566,0.24867481,0.374944061,-0.004078034,0.325885415,0.01220321,0.07156767,0.007498558,0.042128123,-0.009466479,0.002828017,0.024617026,0.013266404,0.465292841,0.008658923,0.281264096,0.016462138,-0.001955225,0.10611321,0.103622325,0.210023433,0.006570871,0.23978202,0.010451534,0.720768988,Short,1,Low,1,2,False
27.30364,81.56273,1,Wheat,-16.12538677,-17.89492914,-14.19006403,-15.15021895,-11.90203987,-7.468679767,-10.961731,-14.19597936,-13.64674987,-13.06330189,-16.11287862,-13.0678667,-9.840233807,-12.0465255,-10.66669024,-21.61544951,-32.11444406,-27.41216372,-19.85457613,-18.63430381,-18.53814491,-14.12356353,-20.88231596,-17.96410882,-21.59121539,-26.75769688,-16.30199797,-14.01956378,-12.41568159,-13.19843987,0.183830172,0.138590515,0.131578952,0.114136122,0.11705938,0.118251927,0.106727578,0.109547742,0.115133964,0.008508611,0.174036726,-0.030842774,0.225280896,0.242457137,0.355012089,0.014740566,0.386363626,0.044281691,0.169605523,0.093606293,0.009926029,-0.009423077,-0.006522384,0.05370013,0.001150026,0.092798181,-0.004178049,0.239967674,0.031830423,0.013606291,0.40362224,0.100250624,0.488823533,0.085232817,0.605145991,0.004969888,0.534898102,Short,1,Low,1,2,False
27.30462,81.65444,1,Wheat,-14.68573977,-12.15566537,-13.98024115,-13.95561515,-8.265319759,-11.41014465,-13.12888588,-11.6661715,-13.34787908,-12.09850912,-9.168590061,-15.28094314,-9.717322909,-8.650967293,-11.42061692,-22.43516874,-19.20786899,-18.98264979,-20.82710222,-18.33564746,-17.07483285,-20.76030017,-18.12864958,-19.36266619,-19.61895078,-15.18350318,-20.37374365,-13.26184485,-19.2796852,-20.822201,0.294377059,0.195067272,0.232948586,0.236827508,0.273390681,0.230086043,0.177360326,0.25388056,0.201348752,0.059854839,0.328214973,-0.010134908,0.355670094,0.344280243,0.394976526,0.01093108,0.379330754,0.33624965,0.133054391,0.053468209,0.015720917,0.000953959,-0.012593946,0.029337436,-0.023267029,0.177202076,0.006045445,0.33125779,0.056915198,0.014050241,0.111531705,0.289039552,0.438572884,0.032980625,0.467574358,0.008382526,0.518606484,Short,1,Low,1,3,False
27.30468,81.57117,3,Lentil,-13.70217137,-9.612079504,-17.41370804,-13.59015109,-11.47630783,-10.76399485,-8.977762434,-10.06454136,-12.16680571,-7.674692061,-8.821328066,-7.849946984,-10.26281042,-4.729944065,-7.138641212,-20.59172191,-23.96986844,-21.92188233,-18.64177069,-14.77924375,-17.03860735,-11.3165801,-12.13547059,-19.1683393,-18.45116441,-19.35742728,-11.02094253,-13.92873228,-11.02921756,-11.87514835,0.246866807,0.152314171,0.175905928,0.169870123,0.183954433,0.149340376,0.072237015,0.232265711,0.3404679,-0.005478934,0.420463026,-0.032356884,0.475374162,0.370749116,0.603955388,0.00324013,0.465784937,-0.019615535,0.166453034,0.106673159,0.009554551,-0.001035044,-0.006745872,0.009433962,-0.013437659,0.160404623,-0.005746183,0.473087817,0.029690722,0.016503287,0.253505945,0.685526848,0.49070099,0.02520154,0.523456335,0.003725262,0.431277871,Short,1,Medium,2,1,False
27.30474,81.56801,3,Lentil,-10.50298557,-8.734770972,-12.61462013,-9.270595467,-10.06130961,-10.28869589,-8.646921528,-8.21867759,-8.24731425,-4.976730318,-10.26606773,-6.056925497,-4.472320663,-8.148441895,-7.492034617,-16.96499605,-19.339012,-16.5274106,-16.99315689,-17.81415926,-17.50710946,-13.65281548,-13.87436415,-14.74813557,-13.08561566,-18.31547314,-14.87708396,-12.29108309,-13.27120774,-13.16092515,0.256043971,0.189330548,0.175582692,0.205054313,0.152190328,0.175192401,0.076119401,0.170327395,0.152290165,0.036857679,0.223272726,-0.038871642,0.314254552,0.379956752,0.414009541,0.009425071,0.484946251,0.026626797,0.178935856,0.113526948,0.010067559,0.0,0.006129511,0.071142919,-0.008335728,0.181055382,-8.27e-05,0.440333515,0.032146081,0.018534644,0.26732251,0.440999746,0.3857418,0.080647968,0.52047652,0.005734144,0.174719021,Short,1,Medium,2,3,False
27.30675,82.22643,1,Wheat,-13.58755998,-14.52253372,-12.57897588,-11.62545795,-7.39216736,-10.81269184,-11.89520725,-15.25599842,-10.98238912,-16.56528809,-7.457657383,-7.539728983,-8.550984688,-6.263758644,-8.93876404,-21.47572033,-25.47876702,-20.80945745,-18.05525862,-19.28374993,-14.79697735,-18.68417491,-26.13402975,-18.66883782,-27.77930972,-17.13432846,-21.62060895,-22.18638277,-19.93344577,-16.56350942,0.341299921,0.177385584,0.231414199,0.204218104,0.260166585,0.199165791,0.178900227,0.223762378,0.31844762,0.058952838,0.512673736,-0.031899545,0.566561699,0.497294366,0.280810714,-0.024945013,0.330873996,0.015254573,0.065956578,0.000501052,0.079894848,-0.002049669,-0.007853645,0.018696884,0.041303735,0.560216486,0.01196823,0.232716188,0.021746449,0.001688411,0.169969395,0.240588024,0.257075012,0.029447012,0.183638796,0.012592097,0.59454608,Short,1,Low,1,3,False
27.30842,82.35081,1,Wheat,-12.9461995,-20.06714371,-18.60477642,-12.45755041,-17.69074758,-12.68825118,-7.819275317,-9.819237546,-12.347888,-8.601964318,-9.413776148,-7.154283725,-7.010372777,-6.481587182,-4.531146321,-27.89211626,-24.8697197,-26.21017065,-22.43219647,-20.33552023,-19.79284848,-17.50901538,-21.69897661,-16.55372509,-19.70109063,-15.43539113,-14.62845408,-13.88792469,-15.30189005,-12.3919662,0.193748161,0.111934371,0.130276069,0.09925051,0.112079211,0.113895215,0.102060609,0.108914882,0.154355824,0.044837095,0.180708542,-0.034419008,0.251752704,0.363230914,0.291768372,-0.012521418,0.2057264,0.011830201,0.04866622,-0.007235758,0.026254181,-0.022080701,0.005685084,0.042105265,-0.010427996,0.432460725,0.004995693,0.403232485,0.01181352,-0.000878906,0.196285978,0.446339011,0.181298703,0.024592685,0.084913634,0.012429379,0.635706544,Short,1,Low,1,2,False
27.30964,81.44396,1,Wheat,-8.99948106,-11.2300177,-8.648726556,-11.18134291,-8.084333747,-11.46555546,-9.15822793,-7.959901373,-9.435044645,-7.707665588,-12.39101103,-10.95329651,-6.173524106,-10.05222801,-7.502402932,-20.32174743,-17.79340438,-18.8834698,-14.51019048,-14.99973829,-13.91597696,-17.3883493,-12.42738261,-16.10465274,-14.13987446,-13.35809585,-15.20752394,-15.91989516,-15.99023041,-10.13213342,0.334447235,0.193981737,0.219782874,0.225606605,0.271858573,0.221123829,0.18069534,0.223280966,0.24836956,0.255949229,0.351257145,-0.025913285,0.435255706,0.422792315,0.49378714,0.002816901,0.293814421,0.401756585,0.153789818,0.152377516,-0.001879577,-0.002512687,0.002541993,0.000755224,-0.007285017,0.076149032,-0.019966558,0.459274083,0.026818147,0.028584462,0.146793678,0.026600244,0.285392255,0.020740425,0.642246664,0.007186553,0.709131896,Short,1,Low,1,3,False
27.31015,82.35081,6,Sugarcane,-14.71293023,-11.10381432,-10.65625187,-14.00322143,-10.60343764,-11.17484438,-6.995793926,-7.620386881,-11.51817897,-9.051698751,-10.66506643,-12.32836533,-10.15816743,-7.31982095,-4.200100854,-21.53735987,-22.25732881,-15.17743182,-17.9374677,-15.52723029,-14.31629432,-12.9005628,-14.28816123,-14.79760577,-14.36970327,-10.58655289,-17.02327262,-15.54613784,-13.59685174,-12.81873162,0.235020354,0.137544274,0.197845802,0.187592313,0.239864871,0.187535405,0.147478074,0.253057897,0.220707282,0.045602605,0.45894298,-0.03896524,0.580935776,0.492399573,0.554274261,-0.024031589,0.233118668,0.008841394,0.049622335,-0.001025928,0.018644474,-0.021633739,0.005479103,0.042606518,-0.004281603,0.389671355,0.011082982,0.330132604,0.012664057,-0.002538319,0.079751424,0.396952271,0.1962111,0.029280862,0.112254746,0.015107863,0.503218472,Tall,3,Long,3,1,False
27.31027,82.47224,1,Wheat,-15.17900511,-15.36990165,-15.61099643,-13.50735461,-12.36254251,-9.715620257,-6.892075123,-8.191325035,-7.651164948,-14.3461976,-6.710759487,-6.460392638,-20.83068847,-19.46254539,-17.21999547,-20.78849654,-26.04348231,-27.72843941,-20.55206323,-17.75551852,-19.56733383,-14.82925755,-17.69210056,-16.26619017,-21.0894276,-13.41752751,-14.14144901,-28.62234181,-29.36072682,-30.97267968,0.19733502,0.113938056,0.139106497,0.11891783,0.1151492,0.114814818,0.066537715,0.088354185,0.078550443,0.090773441,0.109571464,-0.044322651,0.134922862,0.156729132,0.083187222,-0.015434795,0.020984892,0.161625415,0.026115233,0.000696725,0.021691974,-0.009451968,0.013059355,0.072486982,0.052165814,0.102624178,-0.001632128,-0.151677206,0.009319716,-0.003451553,0.023754613,-0.114367403,-0.030934149,0.059209257,0.023065094,0.013251199,0.187545255,Short,1,Low,1,2,False
27.31041,82.47209,1,Wheat,-13.65419069,-17.89854861,-16.50471354,-15.08760271,-12.34113575,-10.47954376,-10.03341264,-7.808719831,-14.27380368,-8.02077783,-7.176449049,-8.765879087,-23.15598228,-20.98100304,-16.13239055,-19.6911633,-24.0631171,-20.19961537,-21.29048518,-15.63545253,-24.10503264,-15.96301173,-12.25385174,-17.01636877,-18.8059186,-16.12067042,-13.85111886,-29.18858585,-26.0267053,-22.47251263,0.215053767,0.121825963,0.154585496,0.155514017,0.149149507,0.151382536,0.074684031,0.127002284,0.092530213,0.122750469,0.156326339,-0.046410486,0.246993005,0.292576432,0.080243282,-0.015124087,0.028091434,0.249700606,0.024842191,0.002540726,0.018106263,-0.007389274,0.01093335,0.028378904,0.016487455,0.080607079,-0.001433869,-0.147157192,0.011943297,-0.001704773,0.022609893,-0.101171456,-0.014127764,0.085343964,0.111470111,0.013014874,0.277897775,Short,1,Low,1,2,False
27.31057,82.22543,6,Sugarcane,-18.21526185,-14.88692153,-13.67962429,-8.378198614,-8.832051975,-8.273937619,-10.54675749,-7.930927397,-5.066864262,-8.616360176,-11.01914679,-11.01826964,-8.482887166,-7.639673933,-7.444730787,-31.35859503,-22.66123578,-23.30818453,-17.56499253,-16.93332198,-15.08779535,-11.04039789,-9.002869044,-13.15424348,-14.42478904,-12.9317126,-14.25421184,-14.68640941,-14.07014329,-16.19422562,0.166011781,0.147647053,0.173435777,0.159877807,0.153901219,0.166272655,0.13210848,0.173971504,0.206385404,0.080434516,0.388264656,-0.030702477,0.535854757,0.535566986,0.605855346,-0.025111111,0.351313978,0.029460663,0.065215155,0.011965301,0.076903842,0.001993734,-0.005916048,0.076101877,-0.027405877,0.292562574,0.015710792,0.32963419,0.013789374,0.001069083,0.181492224,0.243215397,0.273991644,0.04054971,0.111844711,0.007472645,0.638725638,Tall,3,Long,3,1,False
27.31096,82.353,6,Sugarcane,-11.24615955,-15.38977654,-11.41844401,-9.587718713,-8.963955513,-9.864133883,-7.980169855,-7.347785286,-7.952413158,-8.943143925,-4.696585801,-12.53902914,-8.129192296,-6.936462753,-10.40839906,-26.07909731,-21.41357663,-18.53904107,-16.88976085,-13.61826337,-13.4450294,-14.18360092,-14.92665008,-14.19870883,-18.50865109,-13.38256809,-13.77547671,-16.03285406,-17.10099144,-13.27169019,0.261005402,0.138470292,0.182141885,0.159689918,0.230550021,0.183478504,0.12284483,0.212074697,0.175165251,0.000765697,0.326732665,-0.035765067,0.51615721,0.47991544,0.389101326,-0.016067857,0.318775505,0.010232699,0.049202513,0.00084065,0.033684827,-0.023297209,0.005968808,0.026595244,-0.01340901,0.441537201,0.008774381,0.194411308,0.016896192,-4.85e-05,-0.039780077,0.375663817,0.208683938,0.024709415,0.368570089,0.012204478,0.643808246,Tall,3,Long,3,1,False
27.3119,81.47908,1,Wheat,-14.33951962,-10.51834641,-9.125598153,-11.20007502,-10.82256672,-11.52044876,-10.48942057,-8.652966674,-9.23034014,-9.421675658,-11.60189749,-7.743276634,-10.76746622,-8.84581134,-10.17210881,-24.59275809,-16.18869899,-27.53921872,-16.87673856,-15.53277728,-17.52854792,-16.84853279,-13.92499078,-14.29159724,-17.02695406,-12.37651309,-18.57552272,-13.29381655,-13.27084662,-17.23922342,0.182451606,0.132591099,0.139078692,0.112608694,0.10703364,0.123963133,0.120555073,0.10936819,0.125479177,0.101026833,0.212719828,-0.029066928,0.238958761,0.299801797,0.499604106,-0.00923895,0.4832744,0.141325027,0.176182404,0.171045169,0.006223933,-0.001932128,0.000430895,-0.010157734,-0.00567721,0.061429795,0.039060205,0.444026619,0.032276995,0.020144591,0.083533801,0.330993176,0.237016663,0.02471773,0.326248676,0.005451668,0.396287858,Short,1,Low,1,2,False
27.31413,82.3821,2,Mustard,-14.82097068,-10.19937407,-11.34750572,-12.48489427,-6.072797135,-8.797470679,-5.829513483,-11.15923454,-9.727426749,-4.117935775,-5.119470775,-10.22030587,-10.54138849,-6.487046194,-9.180041225,-28.67954242,-19.55949616,-23.12090713,-14.21017321,-11.59534605,-10.85686934,-13.86225427,-16.91762864,-13.6800218,-11.06938894,-15.51708066,-17.54751192,-18.44694485,-12.45085945,-16.21056318,0.128456563,0.110234275,0.138602525,0.155228272,0.115637861,0.143505901,0.082014389,0.174612299,0.075337037,0.103266157,0.378623724,-0.038959678,0.493975908,0.456305444,0.142606869,-0.00843437,0.425203979,0.006394292,0.065345652,0.002546024,0.042035155,-0.008927139,0.005669873,0.082512312,0.011791477,0.07333333,0.004331319,0.146783262,0.014928674,-0.006272764,0.196383581,0.399086744,0.231354088,0.065659992,0.311553776,0.015134529,0.559776545,Short,1,Low,1,3,False
27.31428,82.47937,8,Garlic,-14.08712963,-13.02821559,-13.11141262,-11.58031682,-8.610373724,-11.41099715,-7.105164282,-7.15085311,-9.777511149,-8.740245327,-9.565137841,-9.641282927,-12.5279208,-11.49186256,-9.335301512,-18.08847284,-19.79135636,-18.85736884,-17.94632086,-15.29783153,-14.86250558,-16.2525444,-17.93901504,-16.45131526,-11.88934262,-14.92887261,-14.67638123,-16.16989572,-16.84941618,-14.14035083,0.244569391,0.170190275,0.18300654,0.226641566,0.210010886,0.185531497,0.08481013,0.193953484,0.153055057,0.187001839,0.350391656,-0.039901566,0.405822933,0.378439069,0.081422694,-0.018401995,0.005925098,0.354676068,0.026909091,0.001807435,0.023443816,-0.015470766,0.009343497,0.023099754,0.024654239,0.054425769,-0.002065506,-0.003552398,0.005216426,0.002926337,0.040426668,0.04891995,0.146396965,0.052609559,0.181731075,0.011693809,0.24093087,Short,1,Medium,2,1,False
